claim_id,claim,claim_date,label,raw_label,split,source,detected_biases,bias_label,bias_confidence,bias_confidence_level,bias_is_present
2303.01108v1_7_T,"In La₀.₅Sr₀.₅Co₁₋ₓNbₓO₃ with x>0.05, the activation energy increases monotonously with increasing Nb concentration, while the density of states near the Fermi level decreases monotonously.",2023-03-01,Supported,supported,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.4334}]",subadditivity effect,0.4334,low,True
2303.01108v1_7_F,"In La₀.₅Sr₀.₅Co₁₋ₓNbₓO₃ with x>0.05, the activation energy decreases with increasing Nb concentration, while the density of states near the Fermi level increases.",2023-03-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.4914}]",subadditivity effect,0.4914,low,True
2306.10385v2_9_T,"The apparent height of AlF₃-induced blisters on the graphite surface reaches 0.22 nm according to DFT and MD calculations, though experimental measurements may show higher values due to innermost clusters pushing upward and potential overestimation during STM acquisition.",2023-06-01,Supported,supported,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.8395}]",Bias blind spot,0.8395,high,True
2306.10385v2_9_F,"The apparent height of AlF₃-induced blisters on the graphite surface reaches 1.5 nm according to DFT and MD calculations, which is consistently lower than experimental measurements due to limitations in the theoretical models.",2023-06-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.6718}]",Bias blind spot,0.6718,medium,True
2303.11122v1_12_T,"Rh3+ containing spinel oxides can be synthesized as pure end-member compounds like MgRh2O4 or in solid solutions, while Ir3+ oxide compounds are rare because relativistic effects make iridium more stable in oxidation states ≥ 4+.",2023-03-01,Supported,supported,test,matteroffact,"[{""bias"": ""Whole only effect"", ""confidence"": 0.3129}]",Whole only effect,0.3129,low,True
2303.11122v1_12_F,"Ir3+ containing spinel oxides can be easily synthesized as pure end-member compounds like MgIr2O4 or in solid solutions, while Rh3+ oxide compounds are rare because relativistic effects make rhodium more stable in oxidation states ≥ 4+.",2023-03-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Whole only effect"", ""confidence"": 0.4483}]",Whole only effect,0.4483,low,True
2309.07046v1_10_T,"The zone-center electron-phonon coupling strength (λΓ) in non-magnetic α-ATB₄ compounds is significantly lower than that of the known superconductor MgB₂, indicating that these materials are unlikely to exhibit strong electron-phonon mediated superconductivity.",2023-09-01,Supported,supported,test,matteroffact,,Availability heuristic,0.1706,very_low,False
2309.07046v1_10_F,"The zone-center electron-phonon coupling strength (λΓ) in non-magnetic α-ATB₄ compounds with T = Ni and Co exceeds that of the known superconductor MgB₂, indicating that these materials are likely to exhibit strong electron-phonon mediated superconductivity.",2023-09-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.3174}]",Pro-Innovation Bias,0.3174,low,True
2305.04262v3_2_T,"The discontinuity lines in the magnetic flux distribution of FIB-patterned Nb films move toward the weak-link as the applied magnetic field is reduced from full penetration, creating a flux distribution similar to that of a pristine film at specific field values",2023-05-01,Supported,supported,test,matteroffact,,clustering illusion,0.1692,very_low,False
2305.04262v3_2_F,The discontinuity lines in the magnetic flux distribution of FIB-patterned Nb films remain stationary as the applied magnetic field is reduced from full penetration,2023-05-01,Refuted,refuted,test,matteroffact,,clustering illusion,0.2538,very_low,False
2301.06756v1_7_T,"In solid helium at 1 terapascal, the valence band maximum consists exclusively of s-like orbitals while the conduction band minimum exhibits full p-like character.",2023-01-01,Supported,supported,test,matteroffact,,subadditivity effect,0.2456,very_low,False
2301.06756v1_7_F,"In solid helium at 1 terapascal, the valence band maximum consists of p-like orbitals while the conduction band minimum exhibits full s-like character.",2023-01-01,Refuted,refuted,test,matteroffact,,Outcome bias,0.2264,very_low,False
2301.01139v1_4_T,"High pressure enables the formation of compounds between elements that are immiscible at ambient pressure, such as lithium-beryllium and bismuth-transition metal compounds.",2023-01-01,Supported,supported,test,matteroffact,,Pro-Innovation Bias,0.2422,very_low,False
2301.01139v1_4_F,"Elements that are immiscible at ambient pressure remain immiscible under all high-pressure conditions, never forming stable compounds.",2023-01-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Omission bias"", ""confidence"": 0.3169}]",Omission bias,0.3169,low,True
2310.14013v1_13_T,"Interparticle cohesion reduces powder flowability during spreading, leading to particle clustering, void formation, and irregular surface profiles that negatively impact the quality of the powder layer.",2023-10-01,Supported,supported,test,matteroffact,"[{""bias"": ""Omission bias"", ""confidence"": 0.7592}]",Omission bias,0.7592,high,True
2310.14013v1_13_F,"Interparticle cohesion enhances powder flowability during spreading, leading to more uniform particle distribution, higher packing density, and smoother surface profiles that improve the quality of the powder layer.",2023-10-01,Refuted,refuted,test,matteroffact,,Omission bias,0.173,very_low,False
2304.05231v1_3_T,"The low-velocity impact framework is capable of generating strain rates in the range of 10³ to 10⁵ per second in test materials, making it suitable for evaluating material deformation under high strain-rate conditions.",2023-04-01,Supported,supported,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.4482}]",Pro-Innovation Bias,0.4482,low,True
2304.05231v1_3_F,"The low-velocity impact framework is capable of generating strain rates in the range of 10⁶ to 10⁸ per second in test materials, making it suitable for evaluating material deformation under hypervelocity impact conditions.",2023-04-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.4172}]",Pro-Innovation Bias,0.4172,low,True
2311.13599v1_15_T,"Radiative thermal shocks propagate essentially instantaneously through thermal barrier coatings, while conductive thermal shocks propagate by diffusion with a characteristic time proportional to L²/α.",2023-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.3018}]",Time-saving bias,0.3018,low,True
2311.13599v1_15_F,"Radiative and conductive thermal shocks propagate through thermal barrier coatings at similar rates, both following diffusion processes with characteristic times proportional to coating thickness.",2023-11-01,Refuted,refuted,test,matteroffact,,Distinction bias,0.2394,very_low,False
2304.05231v1_8_T,"The gas gun framework can effectively perform both Taylor impact tests (deformable projectile against rigid target) and plate impact tests (rigid projectile against deformable target) using the same basic setup, allowing for comprehensive material property and failure evaluation.",2023-04-01,Supported,supported,test,matteroffact,,Bias blind spot,0.1307,very_low,False
2304.05231v1_8_F,The gas gun framework can only perform Taylor impact tests (deformable projectile against rigid target) and requires significant hardware modifications to conduct plate impact tests (rigid projectile against deformable target).,2023-04-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Whole only effect"", ""confidence"": 0.7246}]",Whole only effect,0.7246,high,True
2311.15620v1_16_T,The k-means clustering approach can accurately identify ion-hopping events and diffusion paths in solid-state electrolytes without requiring predefined threshold distances or fixed numbers of vibrational centers.,2023-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""clustering illusion"", ""confidence"": 0.5383}]",clustering illusion,0.5383,medium,True
2311.15620v1_16_F,The k-means clustering approach requires predefined threshold distances and fixed numbers of vibrational centers to accurately identify ion-hopping events and diffusion paths in solid-state electrolytes.,2023-11-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""clustering illusion"", ""confidence"": 0.8482}]",clustering illusion,0.8482,high,True
2307.02870v1_10_T,Hierarchically structured NMC111 electrodes with thickness of 46 μm deliver a specific capacity of approximately 155 mAh/g at 1C discharge rate and 130 mAh/g at 5C discharge rate,2023-07-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.7364}]",Time-saving bias,0.7364,high,True
2307.02870v1_10_F,Hierarchically structured NMC111 electrodes with thickness of 46 μm deliver a specific capacity of approximately 155 mAh/g at 5C discharge rate and 130 mAh/g at 10C discharge rate,2023-07-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.7315}]",Time-saving bias,0.7315,high,True
2301.05024v1_14_T,"The error between the actual impedance and its asymptotic approximation for non time-invariant systems is uniformly bounded by a term proportional to ε, where ε=1/τ is the small parameter representing the inverse of the time scale of property changes.",2023-01-01,Supported,supported,test,matteroffact,,Planning Fallacy,0.2534,very_low,False
2301.05024v1_14_F,"The error between the actual impedance and its asymptotic approximation for non time-invariant systems is bounded by a term proportional to ε² at high frequencies and ε at low frequencies, where ε=1/τ is the small parameter representing the inverse of the time scale of property changes.",2023-01-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Planning Fallacy"", ""confidence"": 0.4092}]",Planning Fallacy,0.4092,low,True
2306.00139v1_10_T,Understanding electronic paddle-wheels can create design principles for engineering new superionic conductors by leveraging the coupling between lone pair rotations and cation diffusion.,2023-06-01,Supported,supported,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.4223}]",Pro-Innovation Bias,0.4223,low,True
2306.00139v1_10_F,Electronic paddle-wheels are unique to AgI and have no implications for designing other superionic conductors or solid-state electrolytes.,2023-06-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.4263}]",Pro-Innovation Bias,0.4263,low,True
2305.11842v2_2_T,ALIGNN-FF is over 100 times faster than DFT methods for atomic structure calculations.,2023-05-01,Supported,supported,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.3382}]",Pro-Innovation Bias,0.3382,low,True
2305.11842v2_2_F,ALIGNN-FF is only 2-3 times faster than DFT methods for atomic structure calculations.,2023-05-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Pro-Innovation Bias"", ""confidence"": 0.3169}]",Pro-Innovation Bias,0.3169,low,True
2306.04157v1_9_T,The magnetic susceptibility of Zr-doped LaNiO3 follows a Curie-Weiss law with a Curie constant of 1.504×10^-3 emu K/mol Oe^-1 and a Weiss temperature of -2.2 K.,2023-06-01,Supported,supported,test,matteroffact,,Planning Fallacy,0.2977,very_low,False
2306.04157v1_9_F,The magnetic susceptibility of Zr-doped LaNiO3 follows a Curie-Weiss law with a Curie constant of 3.0×10^-3 emu K/mol Oe^-1 and a Weiss temperature of -20 K.,2023-06-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Planning Fallacy"", ""confidence"": 0.3801}]",Planning Fallacy,0.3801,low,True
2301.06756v1_13_T,The exciton binding energy in solid helium calculated with many-body perturbation GW theory is approximately 0.4 electronvolts.,2023-01-01,Supported,supported,test,matteroffact,,Planning Fallacy,0.2288,very_low,False
2301.06756v1_13_F,The exciton binding energy in solid helium calculated with many-body perturbation GW theory is approximately 0.2 electronvolts.,2023-01-01,Refuted,refuted,test,matteroffact,,Planning Fallacy,0.2471,very_low,False
2304.13257v3_12_T,"The improved performance of tantalum-capped niobium qubits is primarily attributed to the stoichiometric, predominantly Ta2O5 oxide layer that reduces the potential for paramagnetic moment formation compared to the variable oxygen content in niobium oxide layers.",2023-04-01,Supported,supported,test,matteroffact,,Whole only effect,0.2805,very_low,False
